ID_A;DV_A;UNIDAD_DECLARANTE;ImasD;COD_ACTIVIDAD;MACROZONA;A1003;A1019;A1019_otra;A1034;A1035;A1036;A1037;B2000;B2001;B2002;B2003;B2004;B2005;B2006;B2007;B2026;B2027;C3000;C3001;C3002;C3003;C3004;C3006;C3007;C3008;C3009;C3010;C3011;C3013;C3014;C3015;C3016;C3017;C3018;C3019;C3020;C3021;C3022;C3023;C3024;C3025;C3026;C3027;C3028;C3029;C3030;C3036;C3037;C3038;C3039;C3040;C3041;C3042;C3043;C3044;C3045;C3046;C3047;C3048;C3049;C3050;C3051;C3052;C3053;C3054;C3055;C3056;C3057;C3058;C3059;C3060;C3061;C3062;C3063;C3064;C3065;C3066;C3067;C3068;C3069;C3070;C3071;C3072;C3073;C3100;C3107;C3110;C3111;C3112;C3113;C3115;C3126;C3127;C3128;C3129;C3130;C3131;C3132;C3133;C3134;C3136;C3138;C3140;C3141;C3142;C3143;J8000;J8001;J8002;J8003;J8004;J8005;J8006;J8007;J8008;J8009;J8010;J8011;J8012;J8013;J8014;J8015;J8016;J8017;J8018;J8019;J8020;J8021;J8022;J8023;J8024;J8025;J8026;J8027;J8028;J8029;J8030;J8031;J8032;J8033;J8034;J8035;J8036;J8037;J8038;J8039;J8040;J8041;J8042;J8043;J8044;J8045;J8046;J8047;J8048;J8049;J8050;J8051;J8052;J8053;J8054;D4300;D4301;D4302;D4303;D4310;D4311;D4312;D4313;D4320;D4321;D4322;D4323;D4330;D4331;D4332;D4333;D4400;D4401;D4402;D4403;D4404;D4405;D4410;D4411;D4412;D4413;D4414;D4415;D4420;D4421;D4422;D4423;D4424;D4425;D4430;D4431;D4432;D4433;D4434;D4435;D4500;D4501;D4502;D4503;D4504;D4505;D4510;D4511;D4512;D4513;D4514;D4515;D4520;D4521;D4522;D4523;D4524;D4525;D4530;D4531;D4532;D4533;D4534;D4535;D4600;D4601;D4602;D4603;D4604;D4605;D4606;D4600_mujeres;D4601_mujeres;D4602_mujeres;D4603_mujeres;D4604_mujeres;D4605_mujeres;D4606_mujeres;D4700;D4701;D4702;D4703;D4704;D4705;D4706;D4707;D4717;D4708;D4709;D4710;D4711;D4712;D4713;D4714;D4716;D4715;D4700_JCE_Total;D4701_JCE_Total;D4702_JCE_Total;D4703_JCE_Total;D4704_JCE_Total;D4705_JCE_Total;D4706_JCE_Total;D4707_JCE_Total;D4717_JCE_Total;D4708_JCE_Total;D4709_JCE_Total;D4710_JCE_Total;D4711_JCE_Total;D4712_JCE_Total;D4713_JCE_Total;D4714_JCE_Total;D4716_JCE_Total;D4715_JCE_Total;D4700_Investigadores;D4701_Investigadores;D4702_Investigadores;D4703_Investigadores;D4704_Investigadores;D4705_Investigadores;D4706_Investigadores;D4707_Investigadores;D4717_Investigadores;D4708_Investigadores;D4709_Investigadores;D4710_Investigadores;D4711_Investigadores;D4712_Investigadores;D4713_Investigadores;D4714_Investigadores;D4716_Investigadores;D4715_Investigadores;D4700_Mujeres;D4701_Mujeres;D4702_Mujeres;D4703_Mujeres;D4704_Mujeres;D4705_Mujeres;D4706_Mujeres;D4707_Mujeres;D4717_Mujeres;D4708_Mujeres;D4709_Mujeres;D4710_Mujeres;D4711_Mujeres;D4712_Mujeres;D4713_Mujeres;D4714_Mujeres;D4716_Mujeres;D4715_Mujeres;D4800;D4801;D4802;D4810;D4811;D4812;D4820;D4821;D4822;D4830;D4831;D4832;D4800_Investigadores;D4801_Investigadores;D4802_Investigadores;D4810_Inves_Mujeres;D4811_Inves_Mujeres;D4812_Inves_Mujeres;D4820_Investigadores;D4821_Investigadores;D4822_Investigadores;D4830_Inves_Mujeres;D4831_Inves_Mujeres;D4832_Investigadores;F6010;F6011;F6012;F6013;F6014;F6015;F6016;F6017;F6018;F6019;F6020;F6021;F6022;F6023;F6023_otra;F6024;F6025;F6026;F6027;F6028;F6030;F6031;F6032;F6033;F6034;F6035;G7000;G7002;H8106;H8107;H8108;H8109;H8110;H8111;H8111_otro;H8112;H8113;H8114;H8115;H8116;H8117;H8119;H8121;H8121_Otra;H8122;H8123;H8124;H8125;H8126;I9000;B2000_JUST;B2001_JUST;B2007_JUST
200310;2;2;0;;6;1842;1;;0;0;100;;;;;;;;;;;3;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;0;0;0;;;;;;;0;;0;0;1;;;;;;;0;1;0;;;;;;;;;;;;;;;;;;;;;;;1;;;
200311;4;2;0;;6;1842;1;;0;0;100;;;;;;;;;;;3;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;0;0;0;;;;;;;0;;0;0;1;;;;;;;0;1;0;;;;;;;;;;;;;;;;;;;;;;;1;;;
200312;6;2;1;;6;1842;1;;0;0;100;;;;;;;;;;;3;1;0;0;0;1;245000;0;0;245000;0;0;49000;326000;0;0;0;0;0;326000;60;40;0;81000;0;245000;0;;0;0;0;326000;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;70;0;0;0;30;;326000;0;81000;;0;0;;;0;0;0;32000;0;0;0;0;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;0;0;13;4;0;0;4;7;0;0;7;2;0;0;2;7;2;5;0;0;13;2;0;2;0;0;4;4;1;2;0;0;7;1;0;1;0;0;2;7;2;5;0;0;13;2;0;2;0;0;4;4;1;2;0;0;7;1;0;1;0;0;2;0;0;7;0;0;0;7;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;13;0;13;4;0;4;7;0;7;2;0;2;13;0;13;4;0;4;7;0;7;2;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;2;;;
200313;8;2;1;;6;1842;1;;0;0;100;;;;;;;;;;;3;1;0;0;0;1;191400;0;0;191400;0;0;192000;421400;0;0;0;0;0;421400;80;20;0;221400;0;200000;0;;0;0;0;421400;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;20;;421400;0;230000;;0;0;;;0;0;0;38000;0;0;0;0;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;0;0;7;2;0;0;2;4;0;0;4;1;0;0;1;5;0;2;0;0;7;0;0;2;0;0;2;3;0;1;0;0;4;0;0;1;0;0;1;5;0;2;0;0;7;0;0;2;0;0;2;3;0;1;0;0;4;0;0;1;0;0;1;0;0;4;0;0;0;4;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;7;0;7;2;0;2;4;0;4;1;0;1;7;0;7;2;0;2;4;0;4;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;55000;;;;;;;;;;;;;;;;;;;;;;2;;;
200314;1;2;1;;6;1842;1;;0;0;100;;;;;;;;;;;3;1;0;0;0;1;42000;0;0;42000;0;0;32000;86000;0;0;0;0;0;86000;80;20;0;32000;0;54000;0;;0;0;0;86000;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;;86000;0;44000;;0;0;;;0;0;0;12000;0;0;0;0;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;0;0;4;0;0;0;0;2;0;0;2;0;0;0;0;1;0;3;0;0;4;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;1;0;3;0;0;4;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;4;0;4;0;0;0;2;0;2;0;0;0;4;0;4;0;0;0;2;0;2;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;1;12000;;;;;;;;;;;;;;;;;;;;;;3;;;
200315;3;2;0;;6;1842;1;;0;0;100;;;;;;;;;;;3;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;0;0;0;;;;;;;0;;0;0;1;;;;;;;0;1;0;;;;;;;;;;;;;;;;;;;;;;;1;;;
200316;5;2;0;;6;1842;1;;0;0;100;;;;;;;;;;;3;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;0;0;0;;;;;;;0;;0;1;2;;;;;;;0;0;0;;;;;;;;;;;;;;;;;;;;;;;1;;;
200317;7;2;1;;6;1842;1;;0;0;100;;;;;;;;;;;3;1;0;0;0;1;54000;9600;0;63600;0;0;500;66100;0;0;0;0;0;66100;40;40;20;39660;0;26440;0;;0;0;0;66100;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;20;;66100;0;2500;10;0;0;;;0;0;0;1000;0;1000;0;1;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;1;0;10;4;1;0;5;2;0;0;2;1;0;0;1;9;1;0;0;0;10;4;1;0;0;0;5;2;0;0;0;0;2;1;0;0;0;0;1;9;0;0;0;0;9;4;0;0;0;0;4;2;0;0;0;0;2;1;0;0;0;0;1;0;0;2;0;0;0;2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;0;80;10;0;10;5;0;5;2;0;2;1;0;1;9;0;9;4;0;4;2;0;2;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;30000;;;;;;;;;;;;;;;;;;;;;;1;;;
200318;0;2;1;;6;1842;1;;0;0;100;;;;;;;;;;;1;1;0;0;0;1;232520;191275;26232;450027;19078;0;273103;840469;0;31360;63592;0;94952;935421;80;20;0;841879;0;93542;0;;0;0;0;935421;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;20;;935421;0;390442;;0;0;;;19078;0;0;30736;67525;0;0;0;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;8;1;17;3;4;0;7;7;8;1;17;3;4;0;7;7;0;9;0;0;17;3;0;4;0;0;7;7;0;9;0;0;17;3;0;4;0;0;7;7;0;0;0;0;7;3;0;0;0;0;3;7;0;0;0;0;7;3;0;0;0;0;3;7;0;0;0;0;0;7;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;39;16;1;17;7;0;7;16;1;17;7;0;7;7;1;7;3;0;3;7;1;7;3;0;3;;;;;;;;;;;;;;;;;;;;;;;;;;;1;800000;;;;;;;;;;;;;;;;;;;;;;1;;;
200319;2;2;1;;6;1981;1;;0;0;100;;;;;;;;;;;6;1;0;0;0;0;13108;0;3120;16228;0;0;286;17514;0;0;1175;0;1175;18689;100;0;0;0;0;18689;0;;0;0;0;18689;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;50;0;0;50;;18689;0;1286;;0;0;;;0;0;0;1000;0;0;0;0;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;11;13;1;0;7;8;0;0;0;1;0;0;0;0;2;2;4;3;2;13;1;2;2;2;1;8;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;0;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;0;57;13;0;13;8;0;8;1;0;1;0;0;0;2;0;2;1;0;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;400;;;
200320;5;2;1;;6;1981;1;;0;0;100;;;;;;;;;;;3;1;0;0;0;0;11164;0;6399;17563;0;0;100;19663;0;0;235;0;235;19898;100;0;0;0;0;19898;0;;0;0;0;19898;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;50;25;0;0;25;;19898;0;2100;;0;0;;;0;0;0;1000;0;1000;0;0;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;11;13;1;0;7;8;0;0;0;1;0;0;0;0;2;2;4;4;1;13;2;1;2;2;1;8;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;0;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;26;13;0;13;8;0;8;1;0;1;0;0;0;2;0;2;1;0;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;400;;;
200321;7;2;1;;6;1981;1;;0;0;100;;;;;;;;;;;6;1;0;0;0;0;12720;0;6399;19119;0;0;85;21225;0;0;52;0;52;21277;100;0;0;0;0;21277;0;;0;0;0;21277;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;50;0;0;50;;21277;0;2106;;0;0;;;0;0;0;1000;500;521;0;0;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;0;11;14;1;0;7;8;1;0;0;1;0;0;0;1;3;2;4;3;2;14;2;1;2;2;1;8;1;0;0;0;0;1;0;0;0;0;0;1;2;1;0;0;0;3;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;0;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;0;52;14;0;14;8;0;8;1;0;1;1;0;1;3;0;3;1;0;1;1;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;400;;;
200322;0;2;1;;6;1981;1;;0;0;100;;;;;;;;;;;1;1;0;0;0;0;9946;0;9599;19545;0;0;85;21255;0;0;0;0;0;21255;100;0;0;0;0;21255;0;;0;0;0;21255;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;50;;21255;0;1710;;0;0;;;0;0;0;1000;0;625;0;0;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;11;13;0;0;7;7;0;0;0;1;0;0;0;0;2;2;4;3;2;13;1;1;2;2;1;7;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;13;7;0;7;1;0;1;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;400;;;
200323;2;2;1;;6;1981;1;;0;0;100;;;;;;;;;;;1;1;0;0;0;0;11246;0;6399;17645;0;0;955;19780;0;0;1880;0;1880;21660;100;0;0;0;0;21660;0;;0;0;0;21660;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;50;;21660;0;2135;;0;0;;;0;0;0;1000;0;180;0;0;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;0;11;14;1;0;7;8;0;0;0;1;0;0;0;0;3;2;4;3;2;14;1;2;2;2;1;8;0;0;0;0;0;1;0;0;0;0;0;0;2;1;0;0;0;3;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;0;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;26;14;0;14;8;0;8;1;0;1;0;0;0;3;0;3;1;0;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;400;;;
200324;4;2;0;;6;1981;1;;0;0;100;;;;;;;;;;;1;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;0;0;0;0;;;;;;;0;;0;0;1;;;;;;;0;1;0;;;;;;;;;;;;;;;;;;;;;;;10;;;
200325;6;2;1;;6;1981;1;;0;0;100;;;;;;;;;;;1;1;0;0;0;0;22680;0;12798;35478;0;0;50;37128;0;0;0;0;0;37128;100;0;0;0;0;37128;0;;0;0;0;37128;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;50;;37128;0;1650;;0;0;;;0;0;0;1000;0;600;0;0;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;11;13;0;0;7;7;1;0;1;1;0;0;1;1;3;1;4;3;2;13;1;1;2;2;1;7;1;0;0;0;0;1;0;0;0;0;0;1;2;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;0;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;13;7;0;7;1;0;1;1;0;1;2;0;2;0;0;0;1;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;400;;;
200326;8;2;1;;6;1981;1;;0;0;100;;;;;;;;;;;5;1;0;0;0;0;7498;0;9599;17097;0;0;25;18722;0;0;0;0;0;18722;100;0;0;0;0;18722;0;;0;0;0;18722;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;50;0;0;50;;18722;0;1625;;0;0;;;0;0;0;1000;0;600;0;0;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;0;11;15;3;0;7;10;0;0;0;1;0;0;0;1;2;4;4;3;2;15;2;3;2;2;1;10;0;0;0;0;0;1;0;0;0;0;0;1;1;3;0;0;0;4;1;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;38;15;0;15;10;0;10;1;0;1;1;0;1;4;0;4;3;0;3;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;400;;;
200327;1;2;1;;6;1981;1;;0;0;100;;;;;;;;;;;5;1;0;0;0;0;7415;0;6399;13814;0;0;150;14964;0;0;954;0;954;15918;100;0;0;0;0;15918;0;;0;0;0;15918;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;50;0;0;50;;15918;0;1150;;0;0;;;0;0;0;1000;0;0;0;0;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;11;13;2;0;7;9;0;0;0;1;0;0;0;1;3;1;4;3;2;13;3;1;2;2;1;9;0;0;0;0;0;1;0;0;0;0;0;1;2;0;0;0;0;2;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;50;13;0;13;9;0;9;1;0;1;1;0;1;2;0;2;2;0;2;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;400;;;
200328;3;2;1;;6;1981;1;;0;0;100;;;;;;;;;;;5;1;0;0;0;0;10062;0;3200;13262;0;0;173;15785;0;0;674;0;674;16459;100;0;0;0;0;16459;0;;0;0;0;16459;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;50;0;0;50;;16459;0;2523;;0;0;;;0;0;0;1000;790;560;0;0;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;11;13;2;0;7;9;0;0;0;0;0;0;0;0;3;1;4;3;2;13;3;1;2;2;1;9;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;0;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;0;70;13;0;13;9;0;9;0;0;0;0;0;0;2;0;2;2;0;2;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;400;;;
